forward_from,forward_to,count
1787190842,1177310741,5
1787190842,1787190842,5
1229525984,1655441290,5
1718513489,1655441290,5
1985819232,1751034477,5
1344471586,1241907375,5
1796096784,1216987129,5
1315581098,1355997151,5
1281032141,1242031478,5
1216001239,1216001239,4
1407199880,1554578584,4
1985819232,1655441290,4
1179270258,1655441290,4
1871322814,1757951604,4
1871322814,1751034477,4
1577592108,1655441290,4
1177310741,1787190842,4
1283783788,2114197819,4
1283783788,1919608063,4
1985819232,1879320718,4
1283783788,1226866970,4
1358706221,1216001239,4
1985819232,2114197819,4
1985819232,2142434931,4
1226866970,2098891001,4
1871322814,1636550716,4
1394864973,1553618785,4
1624815652,1392773702,4
1860107178,1655441290,4
1226866970,1318655547,4
2139720080,1796096784,4
2139720080,1985819232,4
1281032141,1318655547,4
1433229225,2138457338,4
1796096784,2071879003,4
1418626942,1655441290,4
1871322814,1919608063,4
1891165770,1655441290,4
1480147271,1723813463,4
1702908948,2114197819,4
1322201893,1554578584,4
1729608542,1655441290,4
1216987129,2098891001,4
1757951604,1796096784,4
1318655547,1355997151,4
1985819232,1636550716,4
1216987129,2142434931,4
1659760517,1655441290,4
1216987129,1242031478,4
1907202316,1216001239,3
1871322814,1985819232,3
1871534034,1655441290,3
1820248920,1713781188,3
1484530076,1655441290,3
1611808700,1242031478,3
1440826143,1655441290,3
1712621622,1655441290,3
1919608063,2114197819,3
1985819232,2101278126,3
1557869423,1655441290,3
1932035583,1655441290,3
1956399677,1757951604,3
1540983927,1655441290,3
1477576373,1554578584,3
1757951604,1956399677,3
1636550716,1242031478,3
1787190842,1510627978,3
1615442660,1879647616,3
1493732793,1655441290,3
1394864973,1850972694,3
1368401335,1879320718,3
1272270169,1655441290,3
1189544175,1655441290,3
1281032141,1796096784,3
1281032141,2098891001,3
1281032141,2142434931,3
1289469654,1506064089,3
1177310741,1586195079,3
1315581098,1796096784,3
1327462805,1506064089,3
1327462805,1729608542,3
1216001239,1796096784,3
1234685756,1655441290,3
1216987129,2071879003,3
1177310741,1510627978,3
1226866970,2114197819,3
1394864973,1573599559,3
1230958530,1216001239,3
1377364871,1655441290,3
1403222708,1355997151,2
1179742108,1226866970,2
1957820605,1392773702,2
1856892401,1787190842,2
1579470613,1655441290,2
1208986293,1216001239,2
1574408769,2114197819,2
1985819232,1216987129,2
1394864973,1392773702,2
1558093191,1177310741,2
1985819232,1691299588,2
1394864973,1985819232,2
1839913190,1655441290,2
1538582143,1655441290,2
1537563959,1655441290,2
1177310741,1768039844,2
1177310741,1723813463,2
1394864973,1216001239,2
1751034477,1355997151,2
1524827898,1655441290,2
1985819232,1919608063,2
1985819232,1956399677,2
1511484806,1655441290,2
1202024582,1655441290,2
1139279191,1655441290,2
1948500613,1655441290,2
1597066113,1216001239,2
1187228866,1392773702,2
1884401262,1796096784,2
1269602563,1655441290,2
1684266592,1655441290,2
1394864973,1655441290,2
1712348366,1712348366,2
1655441290,2101278126,2
1655441290,1796096784,2
1891315829,1655441290,2
1655441290,1655441290,2
1713224392,1355997151,2
1655441290,1506064089,2
1187228866,1655441290,2
1911156794,1655441290,2
1187228866,1796096784,2
1919608063,1879320718,2
1259527902,1177310741,2
1280673939,1879320718,2
1930632271,1216001239,2
1932859758,1226866970,2
1754714046,1655441290,2
1510627978,1787190842,2
1177310741,1712348366,2
1344471586,1586195079,2
2053791115,1655441290,2
1795647281,1751034477,2
2065146907,1751034477,2
1154985723,1655441290,2
1510627978,1510627978,2
1344471586,1712348366,2
1479133391,1392773702,2
1463866355,1655441290,2
1757951604,2142434931,2
1354371810,1226866970,2
1354371810,1729608542,2
1354371810,2114197819,2
1216987129,1392773702,2
2098891001,2098891001,2
1216987129,1623963447,2
2101278126,1751034477,2
1150856693,1723813463,2
2101278126,1879320718,2
2101278126,1985819232,2
1773879520,1655441290,2
2101278126,2139720080,2
1220016457,1796096784,2
1226363458,1655441290,2
1787190842,1586195079,2
1480147271,1768039844,2
1710801032,1655441290,2
1056710815,1655441290,2
1486488276,1655441290,2
1810182217,1655441290,2
1155916375,1655441290,2
1506064089,1919608063,2
1171570914,1392773702,2
1241907375,1480147271,2
1506399945,1655441290,2
1175952757,1175952757,2
1883299131,1655441290,1
1220016457,1554578584,1
