forward_from,forward_to,count
1081896139,1683565518,24
1665274190,2108908461,24
1502674862,1683565518,24
1364442020,1248033140,24
1593273261,1248033140,24
1250811576,1358740402,24
1175888157,1893553983,24
1251117962,1662934043,24
1741109491,1443518249,24
1374961501,1683565518,24
1979621193,1476688078,23
1122846719,1323132810,23
1294696184,1242668396,23
1450908211,1248033140,23
1285109582,2018712933,23
1374961501,1358740402,23
1291370039,1683565518,23
1558811992,1366246764,23
1783949999,1662934043,23
1553508389,1553508389,23
1654513755,1486488276,23
1560159081,1185782282,23
1830716766,1893553983,23
1753389402,1248033140,23
1327462805,1209682122,23
1791270418,1940949878,23
1649202459,1649202459,22
1309316199,1139279191,22
1005998238,1562153282,22
1562153282,2077657312,22
1375193276,1523014720,22
1982080538,1392084409,22
1412441785,1523014720,22
1409761930,1258240986,22
1613170878,1396523026,22
1359042362,1918569611,22
1272474742,1170367476,22
1968495586,1894228419,22
1404658297,1716286817,22
1621241134,1918569611,22
1557084545,1437021974,22
1502674862,1662934043,22
1538582143,1334094736,22
1326040001,1250811576,22
1424824699,1381856797,22
1781715049,1248033140,22
1383880169,1443518249,22
1170367476,1258240986,22
2071488164,1381856797,22
1251117962,1683565518,22
1747227486,1432950893,22
1723747398,1683565518,21
1436690447,1248033140,21
1364415148,1918569611,21
1783949999,1562153282,21
1396864349,1292891939,21
1848975827,1562153282,21
1970644748,1626866857,21
1167445017,1101806611,21
1399429694,1223155696,21
1345508292,1248033140,21
1245777992,1553508389,21
1461518961,1893553983,21
1396523026,1394010098,21
1403167306,1443518249,21
1366246764,1893553983,21
1484471145,2108908461,21
1534313638,1374961501,21
1486488276,1514647226,21
1583313036,1101806611,21
1154851627,1662934043,21
1521251435,1381856797,21
1570200651,1285109582,21
1254320847,1366246764,21
1606892647,1250985454,21
2115446552,2085331538,21
1679982447,1101806611,21
1386971792,1277225967,20
1334094736,1139279191,20
1151557620,1319966214,20
1425995453,1248033140,20
1375193276,1250811576,20
1856589018,1637791626,20
1495664960,1404658297,20
1291264393,1683565518,20
1249969478,1894228419,20
1523247017,1265355020,20
1285098115,1285109582,20
1304838471,1432950893,20
2077657312,1649202459,20
1641196056,1248033140,20
1580065719,1374961501,20
1245777992,1248033140,20
1250985454,1683565518,20
1403079012,1232035105,20
1485363608,1277225967,20
1839552681,1248033140,20
1459051914,1101806611,20
1622084077,1562153282,20
1694566316,1683565518,20
1868141322,1716286817,20
1101425425,1486151887,19
1295601717,1394010098,19
1385072698,1893553983,19
1170367476,1662934043,19
1207510849,1242668396,19
1647184667,1205641526,19
1172691660,1382991987,19
1642826727,1248033140,19
1091665289,1514647226,19
1783949999,1250811576,19
1285109582,1540145644,19
1285781172,1437021974,19
1700760653,1540145644,19
1523014720,1250811576,19
1688839137,1523014720,19
1199117533,1323132810,19
1635046106,1894228419,19
1558746812,1248033140,19
1640195985,1248033140,19
1694566316,1696875501,19
1764164782,1233275398,19
1694566316,1775745152,19
1552600246,1074354585,19
1899735321,1394010098,19
1919573945,1716286817,19
1747903396,1248033140,19
1355818098,1918569611,19
1852104526,1394010098,19
1575298982,1248033140,19
2118575870,1396523026,19
1304838471,2108908461,19
1334686834,1248033140,19
1849774250,1101806611,19
1461938766,1683565518,19
1749185625,1101806611,19
1620553781,1912440533,19
2018712933,1248033140,19
1478768559,1553508389,19
1680897239,1366246764,19
1857820002,1171684274,19
1618211569,1432950893,19
1006487902,1394010098,19
1374961501,1170367476,19
1290899049,1358740402,18
1432950893,1381856797,18
1297760120,1683565518,18
1109712286,1248033140,18
1456630908,1432950893,18
1172691660,1285109582,18
1172691660,1472543380,18
1640195985,1170367476,18
1694566316,1562153282,18
1262205765,2108908461,18
1781994381,1074354585,18
1736895964,1101806611,18
1101425425,1277225967,18
1894228419,1290899049,18
1640195985,1258240986,18
1136354156,1101806611,18
1641925339,1283359437,18
1982080538,1232035105,18
1395214341,1278390541,18
1572748754,1205641526,18
1205641526,1074354585,18
1184752525,1523014720,18
1157404621,1719736627,18
1543966835,1626866857,18
1783949999,1358740402,18
1603904023,1553508389,18
1647358615,1683565518,18
1278390541,1432950893,18
1440826143,1440129259,18
1649202459,1540145644,17
1242703318,2108908461,17
1459834073,1683565518,17
1641196056,1662934043,17
1109403194,1323132810,17
1719920993,1248033140,17
1447880106,1074354585,17
1761523256,1432950893,17
1272474742,1641356810,17
2118484591,1777506721,17
1514647226,1683565518,17
1285098115,1334094736,17
1636876924,1440129259,17
1562153282,1894228419,17
2027215192,1250811576,17
1551227641,2108908461,17
1563361970,1392084409,17
1498939244,1292891939,17
1515558640,1392084409,17
1382991987,1523014720,17
1653562191,1440129259,17
1245777992,1437021974,17
1649202459,2077657312,17
2115232688,1151557620,17
1514647226,1285109582,17
1199117533,1205641526,17
1967116114,1101806611,17
1583668018,1893553983,17
1861738390,1381856797,17
1649202459,1837279446,17
1593726873,1476688078,17
1047615116,1404658297,16
1202283205,1074354585,16
1662934043,1540145644,16
1950910025,1437021974,16
1543560354,1278390541,16
1614984541,1893553983,16
1753389402,1662934043,16
1289799313,1746691202,16
2128054290,1719736627,16
1437457467,1437021974,16
1747227486,1278390541,16
1160380992,1171684274,16
1221052118,1154851627,16
1182568527,1381856797,16
1671300711,1476688078,16
1227976667,1285456026,16
1641196056,1250811576,16
1695239563,1662934043,16
1702990250,1719736627,16
1149744575,2108908461,16
1953972383,1101806611,16
1335255635,1248033140,16
1761964477,1893553983,16
1363490654,1101806611,16
1283479526,1432950893,16
2123828578,1786323233,16
1461518961,1366246764,16
2027215192,1894228419,16
1774881602,1437021974,16
1257512631,1366246764,16
1623662255,1205641526,16
1398053920,1696875501,16
1801200615,1553508389,16
1736636575,1404658297,16
1067340713,1398867876,16
1249969478,1285109582,16
1241668143,1248033140,16
1654513755,1285109582,16
1486488276,1285109582,16
1514647226,1523014720,16
1240504232,1893553983,16
1859991751,1381856797,16
1108775158,1126621715,16
1342169689,2108908461,16
1521785618,1720805180,16
1694566316,1894228419,16
1580163008,1580163008,16
1567453583,1248033140,15
2077657312,1523014720,15
1372147953,1101806611,15
1954303493,1437021974,15
1719736627,1476688078,15
1547241819,1940949878,15
2085921682,1289799313,15
1278150061,1553508389,15
1250811576,1290899049,15
1720805180,1358740402,15
1721147707,1278390541,15
1262205765,1432950893,15
1276721134,1248033140,15
1694566316,1662934043,15
1489695270,1662934043,15
1272953589,1205641526,15
1647358615,1662934043,15
1641196056,1523014720,15
1730451225,1101806611,15
1360502680,1248033140,15
1683565518,1374961501,15
1441564230,1292891939,15
1232035105,1289799313,15
1208909296,1512200378,15
1154851627,1562153282,15
1452995291,1425476445,15
1746208642,1139279191,15
1587645503,1918569611,15
1272474742,1683565518,15
1599927876,1381856797,15
1374961501,1662934043,15
1157404621,1392084409,15
1291008493,1185782282,15
1375582661,1443518249,15
1678067572,1292891939,15
1498939244,1323132810,15
1717576792,1381856797,15
1258240986,1258240986,15
1012103617,1292891939,15
1251117962,1894228419,15
1518900859,1265355020,15
1940949878,1940949878,15
1974866339,1437021974,15
1499019500,1285109582,15
1716856759,1248033140,15
1499019500,1472543380,15
1654513755,1540145644,15
1463868256,1600720965,15
1238230139,1437021974,15
1596526231,1292891939,15
1154851627,1472543380,15
1641196056,1285109582,14
1514477649,1185782282,14
1647790706,1323132810,14
1554716563,1425370415,14
2033612807,1139279191,14
1467740792,1248033140,14
1637815093,1649202459,14
1851557789,1209682122,14
1588984179,1154851627,14
1345575063,1248033140,14
1277215841,1285109582,14
1645563842,1683565518,14
1732848493,1154851627,14
1562153282,1562153282,14
1170367476,1696875501,14
1800036981,1649202459,14
1272270169,1683565518,14
1807088649,1486151887,14
1310984791,1396523026,14
1285456026,1248033140,14
1415268036,1366246764,14
1250403789,1101806611,14
1632157043,1101806611,14
1478768559,1382991987,14
2053450230,1523014720,14
1333789968,1512200378,14
1684266592,2108908461,14
1535552944,1777506721,14
1360364343,1101806611,14
1536688981,1476688078,14
1425534702,1139279191,14
1226000036,1484687658,14
1481659569,1381856797,14
1952270727,1320924129,14
2011417331,1719736627,14
1708243092,1476688078,14
1705498580,1637791626,14
1034826040,1553508389,14
1229525984,1440129259,14
1907064037,1437021974,14
1151557620,1501908032,14
1189425333,1662934043,14
1199696455,1683565518,14
1837279446,1250811576,14
1570200651,1683565518,14
1783949999,1649202459,13
1101170442,1696875501,13
1778244325,1101806611,13
1398867876,1485363608,13
1358191446,1392084409,13
1101806611,1323132810,13
1566099961,1292891939,13
1362268753,1374961501,13
1679982447,1292891939,13
1946779668,1443518249,13
1240410293,2108908461,13
1775745152,1894228419,13
1569425892,1319966214,13
1395214341,2108908461,13
1358740402,1248033140,13
1627070796,1250811576,13
1924986090,1151557620,13
1870867398,1476688078,13
1635046106,1649202459,13
1358740402,1285109582,13
1394010098,1248033140,13
1949113532,1940949878,13
1364442020,1553508389,13
1734986172,1683565518,13
1189425333,1649202459,13
1461938766,1170367476,13
1710801032,1396523026,13
1968495586,1358740402,13
1251117962,1358740402,13
1827689029,1248033140,13
1764753699,1248033140,13
1189425333,1358740402,13
1830047534,1662934043,13
1974866339,1248033140,13
1551278070,1437021974,13
1654513755,1514647226,13
1025113603,1242668396,13
1446573122,2108908461,13
1518805238,1540145644,13
1172691660,1514647226,13
1285109582,1374961501,13
1172691660,1540145644,13
1641196056,1641356810,13
1538582143,1250811576,13
1638906174,1285109582,13
1465945412,1495150997,13
1326223284,1205641526,13
1345508292,1553508389,13
1637815093,1523014720,13
1523014720,1649202459,13
1966368106,1388694541,13
2011006414,1292891939,13
1309335961,1288641123,13
1964126312,1248033140,13
1702688856,1893553983,13
1358740402,1523014720,12
1742254430,1381856797,12
1326040001,1683565518,12
1436896127,1248033140,12
1562153282,1683565518,12
1746691202,1289799313,12
1780981596,1101806611,12
1521838648,1250811576,12
1154851627,1358740402,12
1932035583,1394010098,12
1364442020,1334094736,12
1486488276,1248033140,12
1005998238,1170367476,12
1483620643,1248033140,12
1721740591,1683565518,12
1649202459,1248033140,12
1319918188,2119359928,12
1464146642,1101806611,12
1250985454,1285109582,12
1785115767,1515558640,12
1321178557,1381856797,12
1668126970,1151557620,12
1281633465,1553508389,12
1281633465,1248033140,12
1323525417,2108908461,12
1626824086,1126621715,12
1208310319,1278390541,12
1236702378,1443518249,12
1839917794,1394010098,12
1640195985,1437021974,12
2077657312,1683565518,12
1411292721,1893553983,12
1203363626,1323132810,12
1392084409,1289799313,12
1694566316,1258240986,12
1549889093,1716286817,12
1754814025,1205641526,12
1686199751,1662934043,12
1415268036,1425370415,12
1918085156,1977756455,12
1226000036,1366246764,12
1410677994,1683565518,12
1699297349,1662934043,12
1396864349,1101806611,12
1567686235,1394010098,12
1133534460,1283359437,11
1502674862,1553508389,11
1874191802,1292891939,11
1252202886,1716286817,11
1974494664,1425476445,11
1570200651,1649202459,11
1555371175,1211160527,11
1249969478,1374961501,11
1250985454,1540145644,11
1662934043,1248033140,11
1512200378,1404658297,11
1513431778,1205641526,11
1736828635,1396523026,11
1625992424,1334094736,11
1502674862,1250811576,11
1344989639,1248033140,11
1353898111,1553508389,11
1720094906,1323132810,11
1366245183,1374961501,11
1074511071,1394010098,11
1269602563,1126621715,11
1618211569,1278390541,11
1486151887,1320924129,11
1720805180,1523014720,11
1618841104,1800036981,11
1484437374,1381856797,11
1555959707,1553508389,11
1562153282,1170367476,11
1160299734,1248033140,11
1285109582,1285109582,11
1166462953,1248033140,11
1920583955,1388694541,11
1397744517,1290899049,11
1694566316,1250811576,11
1850320974,1248033140,11
1644674746,1514477649,11
1907490444,1323132810,11
1547226852,1205641526,11
1635046106,1250811576,11
1580163008,1285109582,11
1795993534,1323132810,11
1395214341,1381856797,11
1576417069,1404658297,11
1185400784,1248033140,11
1631522314,1126621715,11
1641196056,1272474742,11
1204663994,1683565518,11
1894228419,1540145644,11
1241758503,2108908461,11
1810961468,1626866857,11
2131830931,1626866857,11
1292602521,1716286817,11
1532832460,1553508389,11
1951877705,1626866857,11
1184752525,1250811576,11
2115445178,1320924129,11
1692092745,1101806611,11
1272474742,1562153282,11
1583313036,1283359437,11
1587237287,1381856797,11
1265856574,1248033140,11
1394010098,1154851627,11
1514647226,1374961501,11
1306452961,1626866857,11
1394010098,1523014720,11
1293635065,1366246764,11
1381856797,1381856797,11
1380164767,1437021974,11
1411292721,1223155696,11
1331343382,1277225967,10
1355540894,1101806611,10
1933159099,1248033140,10
1801006499,1777506721,10
1837279446,1358740402,10
1053360066,1443518249,10
1223155696,1223155696,10
1326223284,1323132810,10
1843115158,1074354585,10
1259199952,1170367476,10
1620553781,1501908032,10
1642912298,1893553983,10
1649202459,1285109582,10
1641520356,1396523026,10
1648425831,1248033140,10
1820842292,1381856797,10
1640427825,1918569611,10
1795183969,1394010098,10
1876723467,1101806611,10
1262562447,1377364871,10
1199696455,1250811576,10
2077657312,1250811576,10
1735108236,1394010098,10
1402266347,1205641526,10
1504998709,1683565518,10
1178972385,2108908461,10
1502674862,1562153282,10
1285781172,1258240986,10
2027215192,1290899049,10
1973853413,1278390541,10
1569021446,1425476445,10
1539622584,1662934043,10
1776621304,1382991987,10
1393223404,1683565518,10
1851358412,1101806611,10
1291264393,1258240986,10
2022709466,1374961501,10
1392084409,1232035105,10
1461229821,1893553983,10
1511484806,1718513489,10
1101806611,1292891939,10
1986572728,1250811576,10
1695239563,1285109582,10
1711595840,1248033140,10
1764041965,1248033140,10
1761523256,1839922171,10
1246662598,1408173060,10
1899007385,1553508389,10
1766958639,1662934043,10
1172314297,1242668396,10
1403720833,1394010098,10
1558746812,1437021974,10
1403714893,1248033140,10
1543966835,1101806611,10
1693823700,1101806611,10
1562153282,1290899049,10
1541543072,1495150997,10
1684869843,1101806611,10
1272678222,1476688078,10
1474928276,1514477649,10
1720805180,1894228419,10
1149744575,1404658297,10
1721740591,1562153282,10
1164355534,1443518249,10
1785115767,1719736627,10
1484530076,1209682122,10
1702990250,1798073882,10
1704046940,1374961501,10
1091665289,1258240986,10
1436690447,1437021974,10
1161666782,1126621715,10
1607645724,1292891939,10
1610430376,1437021974,10
1871074351,1476688078,10
1436690447,1553508389,10
1579365641,2108908461,10
1682308758,1626866857,10
1723747398,1662934043,10
2089922481,2108908461,10
1204663994,1570078902,10
1385594756,1662934043,10
1204668677,1716286817,10
1385390491,1288641123,10
1248190115,1211160527,10
1255540925,1139279191,10
1548817114,1381856797,10
1424051435,1486488276,10
1166462953,1358740402,10
1381856797,1432950893,10
1139279191,1472543380,10
1588984179,1250811576,10
1880878041,1381856797,9
1908953484,2108908461,9
1654656628,1101806611,9
1746208642,1553508389,9
1854666083,1248033140,9
1521251435,2108908461,9
1248033140,1683565518,9
1306323906,1139279191,9
1746208642,1248033140,9
1655299350,1553508389,9
1642880125,1101806611,9
1546565526,1718513489,9
1152746101,1691278611,9
1712680300,2108908461,9
1161666782,1394010098,9
1309739273,1242668396,9
1161666782,1377364871,9
