forward_from,forward_to,count
1847269071,1301962344,21
1768292617,1309409559,20
1343512727,1301962344,20
1259484976,1958703743,20
1301711481,1422646676,20
1700352017,1731141767,20
1342022321,1190986829,19
1731141767,1422646676,19
1838802402,1731141767,19
1164651653,1731141767,19
1292529257,1731141767,19
1286543091,1731141767,18
1049441124,1049610340,18
1822184731,1301962344,18
1655979710,1606625424,18
1606625424,1606625424,18
1668678283,1422646676,18
1951622399,1301962344,18
1392759909,1309409559,17
1261014695,1731141767,17
1731141767,1958703743,17
1759724465,1731141767,17
1614269632,1614269632,17
1635862402,1668678283,17
1410353240,1731141767,16
1612374133,1301962344,16
1301962344,1606254367,16
1049507817,1731141767,16
1614269632,1301962344,16
1306113812,1301962344,16
1404711849,1731141767,16
1371186985,1301962344,16
1301711481,1862724187,16
1478177369,1731141767,16
1592723922,1731141767,16
2065351215,1301962344,16
1332218554,1215292658,16
1343512727,1606625424,16
1323992627,1731141767,16
1539378013,1731141767,15
1973090987,1958703743,15
1594065391,1862724187,15
1768292617,1422646676,15
1564012790,1606625424,15
1845653187,1731141767,15
1363906286,1731141767,14
1826320114,1731141767,14
1259484976,1422646676,14
1309409559,1862724187,14
1366782055,1862724187,14
1804905770,1422646676,14
1962637408,1731141767,14
1392759909,1606625424,14
1999309633,1422646676,14
1210295875,1731141767,14
1989283973,1731141767,14
1196373558,1731141767,14
1635862402,1606625424,14
1660664068,1323992627,13
1668678283,1309409559,13
1135598718,1862724187,13
1259484976,1804905770,13
1301711481,1768292617,13
1047936974,1301962344,13
1823246910,1731141767,13
1712601254,1668678283,13
1269602563,1772238161,13
1422646676,1235541026,13
1506450597,1731141767,13
1306816086,1731141767,13
1801395955,1731141767,13
1908692235,1731141767,13
1775811629,1614269632,13
1187620806,1772238161,12
1228770013,1422594647,12
1492818399,1731141767,12
1488338305,1301962344,12
1999309633,1862724187,12
1301711481,1772238161,12
1768292617,1606625424,12
1465036310,1301962344,12
1730235724,1731141767,12
1456081291,1301962344,12
1742545516,1668678283,12
1187620806,1606625424,12
1711696477,1731141767,12
1608599491,1731141767,12
2138279330,1301962344,12
1613543687,1668678283,12
1967801113,1731141767,12
1862724187,1301962344,11
1612582723,1422646676,11
1675024280,1731141767,11
1292629765,1606254367,11
1967801113,1301962344,11
1306113812,1606625424,11
2018415642,1731141767,11
1735887765,1731141767,11
1934692554,1731141767,11
1614269632,1190986829,11
1447433852,1301962344,11
1259484976,1215292658,11
1223843057,1731141767,11
1231951133,1606625424,11
1551672873,1731141767,11
1203463011,1772238161,11
1973090987,1422646676,11
2138279330,1606625424,11
1442384983,1731141767,11
2116281431,1301962344,11
1822227341,1731141767,11
1301962344,1958703743,10
2091419976,1731141767,10
1653555472,1606625424,10
1564012790,1862724187,10
1306113812,1731141767,10
1301711481,1309409559,10
1228770013,1187620806,10
1301711481,1215292658,10
1114912074,1958703743,10
1422229180,1731141767,10
1292629765,1301962344,10
1444231247,1301962344,10
1899082322,1731141767,10
1356567580,1301962344,10
1968986365,1731141767,10
1968500938,1606625424,10
1259654935,1422594647,10
1754320525,1606254367,10
2037413173,1190986829,10
1400689598,1422646676,10
1422594647,1606254367,10
1400689598,1422594647,10
1135598718,1422646676,10
2037862793,1731141767,10
1361571144,1309409559,10
1862724187,1862724187,10
1731141767,1731141767,10
1422594647,1804905770,9
1856125821,1606254367,9
1309409559,1958703743,9
1724328030,1731141767,9
1822184731,1731141767,9
1668678283,1606254367,9
1646446376,1731141767,9
1822227341,1301962344,9
1332218554,1606625424,9
1485965396,1731141767,9
1594065391,1422646676,9
1660664068,1731141767,9
1535105594,1731141767,9
1804905770,1215292658,9
1827750862,1606625424,9
2082224197,1731141767,9
1973090987,1862724187,9
1130340254,1731141767,9
2053192569,1731141767,9
1172517043,1301962344,9
2065351215,1606625424,9
1979415966,1731141767,9
1284266233,1731141767,9
1190986829,1301962344,9
1114706323,1301962344,9
1937835642,1731141767,9
1284266233,1606625424,8
2039185717,1614269632,8
1547251643,1731141767,8
1805833538,1606254367,8
1672536590,1301962344,8
1804905770,1862724187,8
1859830582,1190986829,8
1689636108,1731141767,8
1259484976,1862724187,8
1826320114,1301962344,8
1488338305,1606625424,8
1724328030,1309409559,8
1172517043,1768292617,8
1981139404,1731141767,8
1731141767,1668678283,8
1187620806,1422594647,8
1210295875,1422594647,8
1140591136,1301962344,8
1952842392,1190986829,8
1050705737,1958703743,8
1842054925,1731141767,8
1606625424,1958703743,8
1004587896,1731141767,8
2083183611,1731141767,8
1900950642,1606254367,7
1689636108,1301962344,7
