forward_from,forward_to,count
1613564118,1002241008,27
1572759472,1919213412,27
1957957613,1689636108,27
1354868789,1822184731,26
1467206666,1789080285,26
1734047722,1345902394,26
1342022321,2138279330,26
1266447726,1394010098,26
1636976839,1540400395,26
1114912074,1619958497,26
1414866980,1334712886,26
1731141767,1889704835,26
1279658538,1975151584,26
1411382557,1572759472,26
1662257560,1702600049,26
1943749014,1569413723,26
1234911317,1102335963,26
2126832897,2126832897,26
1537757408,1316560023,26
1669876161,1071495228,26
1805669148,1953452611,26
1606625424,1138409069,26
1671535621,1232057807,26
1826320114,1702600049,26
1908025102,1919213412,26
1847269071,1371186985,26
1896949650,1702600049,26
1818970599,1919213412,26
1204644045,1702600049,26
1004587896,1702600049,26
1805241613,1187228866,26
1003409657,1348569984,26
1392668964,1568954471,25
1264004317,1456081291,25
1444231247,1346263268,25
1229725610,1373385240,25
1226363458,1226363458,25
1228474199,1458480018,25
1227682995,1676275372,25
1735387179,1297324784,25
1081896139,1894228419,25
1731141767,1540400395,25
1245218446,1572759472,25
1431984440,1535105594,25
1284266233,1450478912,25
2104843871,1458480018,25
1009749057,1047936974,25
1555110835,1777242868,25
1124967465,1345902394,25
1910155003,1702600049,25
1807369590,1458480018,25
1613564118,2048622968,25
1491910014,1525546583,25
1373385240,1411382557,25
1445581228,1789080285,25
1499019500,1382991987,25
1214168367,1297324784,24
1759724465,1124120155,24
1405149934,1071601736,24
1439127676,1164844795,24
1192079756,1047936974,24
1989283973,2141331735,24
2146800160,1465036310,24
1988365219,1572759472,24
1187620806,1182038013,24
1621241134,1102335963,24
1228770013,1827750862,24
1002489027,1226363458,24
1411204074,1758476679,24
1422594647,1572759472,24
1894228419,1691914868,24
1781909392,1346263268,24
1686586175,2141331735,24
1919213412,1572759472,24
1301711481,1422229180,24
1242796227,2141331735,24
1827750862,1138409069,24
1480345058,1392668964,24
1125902924,1155189272,24
1342004970,1297324784,24
1143084531,1346263268,24
1782579682,1540400395,24
1668977160,1161666782,24
1330066570,1569413723,24
2066524289,1816554154,24
1184692987,1525546583,23
1606625424,1702600049,23
1896949650,1951622399,23
2119658672,1006487902,23
1919584255,1816554154,23
1351886959,1277138224,23
1351886959,1071495228,23
1710801032,1676275372,23
1468030528,1346263268,23
1071601736,1495967019,23
1750481762,1702600049,23
1572759472,1450478912,23
1284935867,1451711933,23
1344064579,1672536590,23
